image_name,BoxesString
004733_1.png,110 101 126 118
006037_1.png,106 27 116 38
004843_1.png,54 12 68 28
006921_1.png,29 36 47 53
003135_1.png,109 80 123 95
003742_1.png,21 25 33 40
002427_1.png,50 64 60 74
004889_1.png,29 45 42 59
004634_1.png,112 105 124 117
007463_1.png,15 62 32 80
002544_1.png,57 40 69 51
009070_1.png,113 69 123 82
003791_1.png,111 48 125 62
005740_1.png,41 5 58 21
002332_1.png,3 76 17 89
007046_1.png,69 35 80 47
008149_1.png,67 112 80 124
008030_1.png,3 79 17 96
009763_1.png,16 32 26 42
005947_1.png,111 5 125 20
009601_1.png,5 76 15 87
009900_1.png,55 30 65 40;17 77 27 87;74 118 84 128
009585_1.png,5 71 15 82
007521_1.png,45 2 57 18
003479_1.png,1 24 19 43
000558_1.png,4 71 16 85
003089_1.png,58 12 74 27
003757_1.png,81 53 93 64
002072_1.png,40 68 51 80
001880_1.png,19 22 39 40
001552_1.png,98 1 117 19
003060_1.png,63 54 73 64
003329_1.png,103 5 113 15
003017_1.png,4 49 16 61
009964_1.png,17 0 27 9;109 49 121 61;102 115 120 128
008561_1.png,1 91 19 107
003205_1.png,102 99 114 109
007107_1.png,110 1 126 19
002459_1.png,18 80 28 90
005322_1.png,92 95 102 106
002835_1.png,44 105 61 121
009071_1.png,111 3 125 17
005031_1.png,85 79 102 93
001691_1.png,96 40 112 57
008061_1.png,112 39 124 51
008081_1.png,102 28 114 39
000373_1.png,26 66 44 85
005637_1.png,92 58 105 71
003772_1.png,33 60 43 70
001511_1.png,80 112 95 124
002737_1.png,4 46 16 59
004972_1.png,106 49 123 70
009865_1.png,33 24 49 39
004367_1.png,39 11 58 27
009509_1.png,54 57 68 69
004239_1.png,99 87 121 109
006899_1.png,4 52 16 64
000518_1.png,55 80 72 96
000738_1.png,34 3 47 17
007586_1.png,98 26 113 41
006186_1.png,3 106 17 125
003314_1.png,88 30 98 41
005114_1.png,19 101 34 115
008276_1.png,75 14 87 25
001088_1.png,9 46 24 62
006360_1.png,97 38 110 50
004989_1.png,35 64 50 83
000342_1.png,70 65 80 75
001315_1.png,112 36 124 49
005684_1.png,106 72 120 86
005201_1.png,97 110 111 126
006797_1.png,69 19 84 34
005705_1.png,77 38 89 49
008886_1.png,108 62 122 76
005597_1.png,110 15 122 25
001724_1.png,81 110 94 126
006618_1.png,25 109 39 124
006628_1.png,73 98 83 108
009088_1.png,52 17 69 33
000428_1.png,112 38 124 49
009365_1.png,38 51 50 63
003813_1.png,70 64 80 74
003512_1.png,91 108 103 123
001409_1.png,106 51 124 68
009321_1.png,70 5 80 15
001671_1.png,16 73 27 84
003427_1.png,23 50 39 65
005394_1.png,76 109 91 121
003957_1.png,2 93 18 108
006682_1.png,76 61 95 79
006347_1.png,40 4 52 16
006400_1.png,28 83 39 93
007559_1.png,62 3 74 17
007701_1.png,3 4 17 16
004785_1.png,96 41 106 51
005812_1.png,90 99 103 113
005238_1.png,10 34 28 53
002916_1.png,109 74 127 90
009654_1.png,104 41 120 56
006196_1.png,72 1 93 19
006279_1.png,77 78 87 90
005901_1.png,83 106 98 125
000495_1.png,23 96 36 110
002755_1.png,26 113 36 123
009389_1.png,31 43 41 54
009939_1.png,6 44 16 54;66 102 78 114;11 120 21 128
004743_1.png,24 29 42 48
003137_1.png,39 88 53 102
006717_1.png,102 33 114 45
008717_1.png,5 7 16 17
000801_1.png,2 87 18 102
002748_1.png,102 95 121 112
003145_1.png,12 30 28 46
008419_1.png,76 78 89 91
002082_1.png,73 33 83 43
004025_1.png,38 81 49 92
008634_1.png,108 32 125 46
009641_1.png,64 6 76 20
005685_1.png,15 65 25 76
009379_1.png,16 27 33 41
007106_1.png,92 44 105 58
000150_1.png,4 89 16 101
001328_1.png,87 90 102 103
000345_1.png,33 4 48 20
002622_1.png,105 107 122 124
006154_1.png,101 91 118 106
005761_1.png,109 109 127 127
000612_1.png,90 13 105 29
002381_1.png,20 4 34 16
002335_1.png,6 93 18 108
004725_1.png,51 83 63 95
000180_1.png,105 26 120 41
002308_1.png,85 57 102 71
006209_1.png,93 28 109 43
004131_1.png,49 56 69 75
005616_1.png,3 62 17 74
008663_1.png,12 70 29 88
001103_1.png,29 93 48 111
001940_1.png,111 3 124 17
002919_1.png,107 77 121 91
005630_1.png,89 5 99 15
003083_1.png,82 62 98 79
005058_1.png,98 61 108 71
002159_1.png,98 93 116 110
005598_1.png,56 25 68 36
008161_1.png,30 97 45 111
009767_1.png,96 51 109 63
002304_1.png,86 79 97 90
008042_1.png,5 20 15 32
008124_1.png,111 74 121 84
000314_1.png,105 76 119 92
004054_1.png,59 75 69 85
008328_1.png,106 47 122 62
007279_1.png,110 71 120 81
008227_1.png,82 45 94 57
008043_1.png,11 71 25 85
004652_1.png,3 110 21 126;2 111 14 123
008727_1.png,44 4 56 16
003581_1.png,80 12 99 32
000772_1.png,12 49 24 63
008132_1.png,52 111 66 125
000252_1.png,60 3 75 17
002905_1.png,31 110 48 126
001282_1.png,95 32 105 43
008456_1.png,91 77 108 94
001295_1.png,113 5 123 15
008858_1.png,41 104 51 114
005757_1.png,68 77 86 95
002485_1.png,4 66 16 81
008207_1.png,35 69 45 79
007789_1.png,113 9 123 19
001110_1.png,46 66 60 80
007718_1.png,61 77 81 92
006345_1.png,3 111 17 125
006809_1.png,109 80 127 96
004685_1.png,108 103 128 123
002260_1.png,21 39 32 51
009272_1.png,74 101 86 113
009135_1.png,21 94 32 107
000304_1.png,5 26 15 36
009940_1.png,46 63 58 75;42 84 56 98;111 97 121 107
006847_1.png,110 72 120 82
002340_1.png,5 23 15 33
001972_1.png,94 5 104 15
001186_1.png,69 56 82 71
002965_1.png,112 39 122 50
005884_1.png,80 6 92 19
000057_1.png,49 20 66 38
000012_1.png,80 89 94 104
002272_1.png,5 39 15 49
002678_1.png,29 68 41 80
002803_1.png,82 61 94 73
002098_1.png,92 78 106 94
006387_1.png,102 96 113 106
001455_1.png,108 39 123 54
004112_1.png,73 4 85 16
001024_1.png,3 73 17 88
007339_1.png,52 62 65 77
008532_1.png,110 49 126 64
003976_1.png,54 57 69 70
000834_1.png,69 72 84 89
004915_1.png,98 113 108 123
001920_1.png,4 112 16 124
003457_1.png,90 39 103 52
004662_1.png,70 5 81 15
002338_1.png,13 7 26 18
006246_1.png,8 83 18 95
004592_1.png,95 42 110 55
006896_1.png,4 33 21 50
009866_1.png,111 41 125 54
003855_1.png,6 110 21 126
007021_1.png,38 74 56 89
009246_1.png,95 112 109 124
000436_1.png,48 70 60 82
007825_1.png,20 36 37 52
008848_1.png,75 59 85 69
000509_1.png,80 3 96 17
002034_1.png,111 81 125 95
002395_1.png,77 23 96 42
007682_1.png,23 59 36 70
004613_1.png,112 56 124 70
005343_1.png,25 60 41 74
007231_1.png,26 11 41 23
000282_1.png,43 6 59 19
009128_1.png,76 78 90 92
006583_1.png,5 25 20 40
001344_1.png,87 20 107 41
005985_1.png,56 3 69 17
004708_1.png,29 77 43 92
009351_1.png,59 12 75 29
002524_1.png,86 11 104 26
007919_1.png,24 42 40 58
008763_1.png,52 52 69 67
006056_1.png,37 78 50 91
004040_1.png,84 70 99 89
001622_1.png,70 25 83 38
000966_1.png,72 2 85 18
001683_1.png,55 99 71 115
000222_1.png,75 56 86 67
001860_1.png,59 76 75 93
000471_1.png,19 4 34 16
004818_1.png,77 111 91 125
004101_1.png,15 78 32 94
003850_1.png,22 102 36 116
000077_1.png,13 60 23 70
001824_1.png,59 38 72 53
006218_1.png,69 31 80 42
005922_1.png,60 109 72 123
001884_1.png,79 106 92 120
009483_1.png,3 71 17 87
005726_1.png,40 57 52 68
009514_1.png,111 9 121 19
000259_1.png,39 64 54 78
008229_1.png,110 78 126 94
008632_1.png,47 8 63 23
006048_1.png,75 15 89 26
004186_1.png,110 12 126 26
002208_1.png,16 92 27 102
003393_1.png,11 93 24 106
004060_1.png,53 5 63 15
006238_1.png,4 28 16 41
008756_1.png,35 111 50 125
003622_1.png,92 110 107 126
002440_1.png,83 3 96 17
002225_1.png,31 92 42 103
009891_1.png,61 108 71 118
009134_1.png,57 75 72 91
007332_1.png,23 43 41 60
002367_1.png,42 74 63 96
002462_1.png,111 20 121 31
008625_1.png,27 28 41 41
000284_1.png,103 15 119 30
005978_1.png,30 112 43 123
002979_1.png,12 24 26 37
003727_1.png,64 97 78 110
007371_1.png,23 111 34 124
008956_1.png,112 65 124 76
002068_1.png,93 84 107 99
000538_1.png,112 23 124 33
003150_1.png,82 5 92 15
005882_1.png,72 74 85 88
005527_1.png,9 110 27 126
008175_1.png,26 31 40 47
008310_1.png,78 100 95 117
007826_1.png,46 4 59 16
002550_1.png,83 88 100 108
009469_1.png,92 30 108 45
004960_1.png,49 78 59 88
006671_1.png,49 108 62 121
008704_1.png,67 53 82 68
004458_1.png,26 5 36 15
003487_1.png,54 104 70 121
007084_1.png,78 74 94 89
004424_1.png,107 21 119 32
003128_1.png,93 67 105 79
009258_1.png,105 64 123 81
002006_1.png,3 6 17 23
009062_1.png,67 34 78 45
008325_1.png,111 68 125 82
003044_1.png,16 60 29 72
003071_1.png,35 4 47 16
007288_1.png,100 17 117 34
000255_1.png,70 64 83 78
005308_1.png,13 102 25 115
000492_1.png,9 9 21 23
002507_1.png,39 84 51 95
003730_1.png,101 35 117 51
006425_1.png,54 111 66 125
004640_1.png,105 4 115 16
000983_1.png,91 28 104 42
005467_1.png,99 82 114 96
000675_1.png,94 47 111 61
000382_1.png,113 5 123 15
008853_1.png,102 81 119 99
002542_1.png,112 104 124 117
001181_1.png,34 53 44 63
008126_1.png,4 5 16 15
000209_1.png,56 34 72 50
003724_1.png,107 96 117 107
008571_1.png,51 107 63 119
000680_1.png,108 91 128 106
008108_1.png,2 63 18 78
009041_1.png,65 77 75 88
006343_1.png,86 81 105 99
002588_1.png,5 5 17 18
005619_1.png,98 4 112 21
000168_1.png,90 1 108 19
001779_1.png,54 18 73 39
009270_1.png,105 107 117 119
003488_1.png,57 40 67 51
000322_1.png,48 13 63 31
002255_1.png,81 79 100 101
002574_1.png,2 106 18 122
003839_1.png,24 112 34 124
004260_1.png,113 53 123 63
001142_1.png,97 68 109 81
001334_1.png,26 91 36 101
007297_1.png,15 71 35 90
000598_1.png,99 73 115 91
004263_1.png,4 54 16 65
009203_1.png,112 95 124 107
002789_1.png,28 61 41 77
000412_1.png,16 15 27 27
007345_1.png,38 112 49 123
009218_1.png,110 52 126 68
007725_1.png,108 44 119 55
004416_1.png,4 12 16 24
007823_1.png,6 3 28 25
008162_1.png,48 32 60 43
004198_1.png,73 105 83 115
005335_1.png,0 96 20 114
008247_1.png,74 20 86 32
008856_1.png,75 14 87 25
002841_1.png,4 76 16 88
006079_1.png,110 8 126 26
004669_1.png,112 92 124 103
006484_1.png,112 80 124 93
001002_1.png,103 94 119 107
001414_1.png,74 29 90 42
006163_1.png,5 98 15 109
002061_1.png,19 75 36 92
007314_1.png,67 94 88 116
002675_1.png,38 102 51 115
009863_1.png,66 71 77 83
000760_1.png,53 95 68 112
003682_1.png,95 27 115 42
000019_1.png,26 90 38 103
005240_1.png,105 29 116 40
008586_1.png,109 102 119 112
007222_1.png,97 46 107 56
004870_1.png,71 30 81 41
009204_1.png,83 88 96 99
003172_1.png,28 47 47 66
006298_1.png,50 71 61 82
008821_1.png,102 94 114 106
005955_1.png,28 56 39 68
004136_1.png,39 3 53 17
003472_1.png,111 111 125 125
001881_1.png,40 94 52 106
002833_1.png,22 5 36 19
003914_1.png,40 90 51 100
004468_1.png,4 48 16 61
008433_1.png,67 3 85 24
001188_1.png,61 41 77 60
005729_1.png,19 63 30 75
001459_1.png,22 98 39 117
000689_1.png,53 52 64 63
003836_1.png,97 17 112 32
007769_1.png,94 45 104 56
008850_1.png,68 2 83 18
000457_1.png,109 77 127 96
001178_1.png,112 112 124 124
005093_1.png,90 86 100 96
000659_1.png,21 2 36 18
007419_1.png,84 67 97 83
000113_1.png,21 4 34 16
001493_1.png,66 110 78 121
005996_1.png,96 10 112 25
008140_1.png,22 102 40 116
003458_1.png,73 18 88 33
003738_1.png,51 35 66 51
005368_1.png,50 4 63 16
003998_1.png,5 31 15 41
003229_1.png,48 69 63 81
000881_1.png,103 109 118 122
002026_1.png,100 93 110 104
001191_1.png,3 3 19 19
006323_1.png,17 83 28 93
001573_1.png,94 18 107 31
007590_1.png,4 13 16 26
004011_1.png,3 83 17 99
009387_1.png,4 41 16 53
007865_1.png,109 83 127 98
001337_1.png,95 73 115 89
008818_1.png,27 74 42 92
003474_1.png,58 44 74 61
003498_1.png,31 51 48 67
006968_1.png,7 35 17 45
007915_1.png,93 12 103 22
006688_1.png,13 105 23 115
006715_1.png,92 32 103 43
002795_1.png,21 31 35 44
009500_1.png,3 65 17 78
006890_1.png,40 3 52 17
004697_1.png,45 93 59 111
004306_1.png,111 48 125 62
004143_1.png,96 37 107 50
007976_1.png,108 3 122 17
008056_1.png,48 64 68 81
004515_1.png,43 23 54 34
007516_1.png,73 11 84 21
008463_1.png,71 47 82 59
007422_1.png,108 23 122 38
005316_1.png,85 33 95 43
009081_1.png,68 102 78 113
009433_1.png,43 84 53 95
009976_1.png,74 5 84 15;2 87 12 97;15 102 25 112
000015_1.png,4 26 16 37
001454_1.png,3 38 17 53
004155_1.png,2 15 18 28
004127_1.png,72 5 84 15
003853_1.png,12 66 23 76
006235_1.png,64 81 77 94
001194_1.png,40 92 61 114
000888_1.png,112 102 122 113
009458_1.png,95 37 117 58
006769_1.png,31 80 42 91
007242_1.png,49 37 61 50
003021_1.png,13 112 25 124
004077_1.png,48 60 59 71
000456_1.png,102 103 115 115
002017_1.png,24 2 44 18
007813_1.png,55 96 68 110
003993_1.png,96 6 112 21
001155_1.png,103 82 124 101
006623_1.png,22 55 38 72
002410_1.png,47 80 63 97
004223_1.png,3 21 17 40
005636_1.png,102 89 115 102
000243_1.png,57 53 68 65
002298_1.png,12 59 23 70
007643_1.png,7 48 20 62
003845_1.png,113 54 123 65
001681_1.png,8 21 20 32
000603_1.png,2 87 18 104
009390_1.png,86 97 102 111
000742_1.png,109 109 127 127
007000_1.png,60 113 70 123
001630_1.png,99 108 112 122
009571_1.png,3 66 17 81
005471_1.png,3 5 17 22
003614_1.png,56 57 70 71
008256_1.png,82 14 99 31
009898_1.png,95 11 112 28
001512_1.png,28 49 39 60
003144_1.png,108 104 118 114
000972_1.png,4 87 15 98
006720_1.png,4 40 16 52
006148_1.png,27 71 38 83
000914_1.png,102 92 121 111
005944_1.png,83 22 95 33
001560_1.png,77 8 89 19
005421_1.png,112 38 124 48
006570_1.png,57 36 69 49
005283_1.png,109 93 127 110
008893_1.png,98 43 114 60
005969_1.png,31 52 46 67
006755_1.png,1 59 21 73
009701_1.png,29 107 41 119
001624_1.png,86 65 100 78
001341_1.png,7 13 21 30
007582_1.png,19 64 30 76
002339_1.png,50 32 62 45
000632_1.png,17 4 29 16
001895_1.png,17 104 33 120
003016_1.png,5 113 15 123
003397_1.png,41 64 55 81
008988_1.png,101 35 120 53
001791_1.png,43 25 65 41
008574_1.png,96 79 106 89
007890_1.png,88 21 101 34
009929_1.png,35 38 53 56;24 43 34 55;102 62 118 72
000009_1.png,57 38 68 52
009981_1.png,9 49 21 61;105 74 119 84;3 105 15 115
007024_1.png,10 110 25 126
003984_1.png,26 46 41 61
005974_1.png,97 60 119 81
006049_1.png,24 113 34 123
002360_1.png,2 110 18 126
008581_1.png,23 68 38 84
008767_1.png,5 106 15 118
001519_1.png,48 32 59 43
000741_1.png,81 47 99 65
007512_1.png,79 44 93 62
004947_1.png,61 39 72 49
001551_1.png,82 22 94 34
008710_1.png,26 12 45 32
005566_1.png,111 5 124 18
009209_1.png,17 14 33 32
007610_1.png,111 106 124 120
000074_1.png,7 72 20 85
002980_1.png,78 58 89 69
004446_1.png,32 111 50 125
009642_1.png,27 95 40 108
003950_1.png,103 43 116 56
003760_1.png,66 64 76 74
004644_1.png,92 92 105 104
006286_1.png,72 61 91 75
000849_1.png,104 87 119 106
005782_1.png,88 83 102 96
007183_1.png,1 86 19 102
004908_1.png,102 87 112 97
008048_1.png,88 108 107 128
008933_1.png,95 110 112 126
008637_1.png,80 27 94 40
009012_1.png,25 31 41 45
003228_1.png,8 65 19 76
001909_1.png,104 41 115 52
007974_1.png,88 78 101 90
005354_1.png,83 16 99 35
004130_1.png,98 91 108 102
008833_1.png,74 90 86 102
001765_1.png,96 15 110 29
006215_1.png,97 75 110 88
003092_1.png,3 25 17 40
005210_1.png,30 24 45 38
003358_1.png,8 4 23 16
001621_1.png,18 95 33 108
005520_1.png,73 21 93 39
001482_1.png,109 57 122 70
002364_1.png,26 65 41 80
005466_1.png,111 4 124 17
008428_1.png,94 5 114 24
004368_1.png,102 3 115 17
005274_1.png,30 90 42 103
003526_1.png,61 79 76 94
001847_1.png,11 112 24 124
006499_1.png,3 3 18 23
008096_1.png,42 64 57 77
004714_1.png,52 56 62 67
001994_1.png,3 29 21 48
002756_1.png,111 2 125 18
003743_1.png,84 58 94 70
002967_1.png,96 28 110 47
007529_1.png,106 53 122 69
007658_1.png,96 28 115 48
006926_1.png,15 99 25 109
001359_1.png,111 110 125 124
005073_1.png,4 42 16 53
009786_1.png,66 44 79 56
008587_1.png,70 23 83 37
008971_1.png,32 111 46 125
003203_1.png,6 103 17 114
004688_1.png,54 6 66 17
001371_1.png,25 18 43 35
003008_1.png,110 49 126 67
006330_1.png,77 79 91 93
008606_1.png,5 2 20 18
008331_1.png,80 2 95 18
003554_1.png,55 56 69 70
000035_1.png,112 105 124 119
000863_1.png,24 69 36 82
005376_1.png,4 55 16 66
001209_1.png,77 31 93 49
008156_1.png,105 22 127 44
000858_1.png,31 45 48 61
009164_1.png,111 42 125 56
008636_1.png,9 28 26 43
004249_1.png,11 17 28 35
000490_1.png,21 79 37 96
000190_1.png,41 5 53 19
003857_1.png,26 71 41 85
007842_1.png,112 11 124 22
001463_1.png,4 60 16 71
008895_1.png,100 4 113 17
000767_1.png,103 26 116 41
007838_1.png,20 72 35 86
009932_1.png,98 0 114 15;93 75 107 89;14 93 24 103
001590_1.png,15 11 30 25
009825_1.png,9 15 22 26
007982_1.png,92 111 105 125
003876_1.png,112 37 124 48
009169_1.png,72 69 84 80
005232_1.png,85 103 102 118
001067_1.png,53 13 64 24
000091_1.png,55 73 67 88
002596_1.png,54 50 67 65
003084_1.png,45 9 65 24
000614_1.png,87 109 103 125
002503_1.png,49 56 66 73
000807_1.png,60 7 75 20
007039_1.png,27 103 45 118
007711_1.png,28 4 40 16
000333_1.png,6 53 18 66
000688_1.png,4 21 16 37
003222_1.png,7 65 20 78
001820_1.png,112 37 124 49
009695_1.png,56 110 69 126
003574_1.png,21 96 31 107
000110_1.png,107 15 118 27
004158_1.png,5 75 23 90
009919_1.png,34 43 50 53;96 61 106 73;0 95 12 113
007440_1.png,37 42 48 52
005148_1.png,66 113 76 123
000086_1.png,20 80 35 95
006327_1.png,49 61 67 79
003814_1.png,46 109 57 121
000665_1.png,113 62 123 72
000681_1.png,57 70 75 89
000502_1.png,5 55 15 65
007020_1.png,83 65 98 79
005209_1.png,11 3 25 17
004211_1.png,75 67 86 78
001696_1.png,37 112 49 124
000247_1.png,100 52 118 69
005698_1.png,11 40 30 55
002307_1.png,94 89 105 100
004441_1.png,82 112 95 124
009280_1.png,88 27 107 46
007229_1.png,28 69 41 82
001740_1.png,62 79 80 93
001012_1.png,11 56 22 67
006002_1.png,67 48 85 68
008948_1.png,104 74 114 85
009454_1.png,18 111 36 125
007301_1.png,3 111 17 125
004396_1.png,113 67 123 78
000752_1.png,4 103 16 114
007812_1.png,87 76 102 92
004002_1.png,113 97 123 109
006216_1.png,84 65 100 80
003476_1.png,92 94 105 106
001214_1.png,56 113 66 123
002821_1.png,60 41 73 58
005632_1.png,11 107 27 124
006595_1.png,55 92 73 110
009752_1.png,22 109 35 123
007724_1.png,47 54 62 69
004528_1.png,3 94 18 111
001134_1.png,10 59 22 72
006781_1.png,107 54 120 66
000401_1.png,20 22 35 35
000774_1.png,21 0 41 20
000627_1.png,113 76 123 86
008371_1.png,91 33 109 49
005134_1.png,87 9 99 19
005351_1.png,69 81 79 92
001789_1.png,90 89 101 100
003317_1.png,55 97 65 108
004569_1.png,59 62 71 73
005102_1.png,72 79 84 91
008432_1.png,28 88 42 102
000853_1.png,3 0 17 20
004018_1.png,6 67 19 79
009232_1.png,1 75 19 93
005121_1.png,13 97 27 113
004653_1.png,42 110 59 126
003018_1.png,105 86 125 105
008870_1.png,26 99 43 115
004820_1.png,15 62 29 74
007341_1.png,37 25 50 38
009370_1.png,40 76 56 90
000154_1.png,71 43 84 57
002028_1.png,51 79 62 91
000187_1.png,74 30 87 43
003642_1.png,4 12 16 24
009969_1.png,96 66 106 78;93 82 103 94;48 103 58 113
004736_1.png,81 56 101 77
007285_1.png,104 2 122 20
008910_1.png,95 71 109 86
001864_1.png,87 23 98 34
005057_1.png,45 31 59 48
000780_1.png,61 10 77 25
006855_1.png,76 47 88 59
000784_1.png,15 2 31 18
007040_1.png,112 70 124 83
001801_1.png,46 91 63 107
006528_1.png,4 12 16 24
004984_1.png,31 13 49 31
001423_1.png,100 12 115 26
004116_1.png,60 8 78 24
004281_1.png,11 45 25 59
007380_1.png,4 38 16 50
008662_1.png,108 29 118 39
005998_1.png,48 71 59 83
000744_1.png,50 105 66 122
003736_1.png,99 72 111 83
002778_1.png,55 111 70 125
002782_1.png,110 18 124 32
007901_1.png,80 104 94 117
006636_1.png,113 5 123 15
007615_1.png,72 50 83 61
005603_1.png,92 111 105 125
002487_1.png,4 7 16 20
007042_1.png,111 27 123 38
008345_1.png,85 91 95 101
006760_1.png,94 46 110 62
001364_1.png,8 47 23 62
004345_1.png,16 90 26 100
002049_1.png,74 111 90 125
008376_1.png,23 94 35 106
004932_1.png,113 98 123 108
007206_1.png,83 98 98 113
007601_1.png,102 99 112 109
000568_1.png,27 37 46 52
009971_1.png,2 35 14 47;121 39 128 49;4 48 20 62
007269_1.png,61 95 77 109
004308_1.png,64 59 79 75
001424_1.png,75 110 89 126
001628_1.png,19 19 31 31
005175_1.png,80 48 95 62
004180_1.png,109 46 127 62
006383_1.png,79 80 90 91
004792_1.png,5 113 15 123
008539_1.png,37 84 47 94
009099_1.png,54 62 69 77
009765_1.png,8 110 28 126
007035_1.png,96 95 107 107
002837_1.png,31 104 46 117
001122_1.png,68 59 83 77
007947_1.png,3 99 19 115
008714_1.png,16 3 30 17
008593_1.png,28 86 39 97
003660_1.png,98 24 117 40
004763_1.png,63 108 78 121
004877_1.png,76 13 89 27
005916_1.png,89 102 99 112
001882_1.png,70 44 85 57
006580_1.png,88 99 102 112
001032_1.png,94 4 107 16
007142_1.png,17 69 28 81
004049_1.png,51 30 61 40
006417_1.png,5 41 15 52
002769_1.png,54 84 68 97
004987_1.png,87 56 103 74
006078_1.png,16 32 31 48
000087_1.png,96 4 109 16
005524_1.png,2 67 20 85
006036_1.png,97 16 111 29
008721_1.png,101 87 114 98
003795_1.png,111 110 125 124
002745_1.png,91 103 111 120
007444_1.png,68 111 79 123
003475_1.png,80 50 91 63
000729_1.png,95 10 111 32
009513_1.png,66 93 81 112
001079_1.png,47 110 64 126
008705_1.png,82 35 97 49
006466_1.png,3 34 21 47
007252_1.png,62 33 79 49
000117_1.png,63 82 74 93
005292_1.png,3 35 17 50
007087_1.png,108 2 128 18
000800_1.png,19 24 32 36
005151_1.png,113 47 123 58
000522_1.png,104 2 120 18
001506_1.png,113 37 123 47
009437_1.png,30 17 44 33
008755_1.png,99 68 112 84
002320_1.png,3 20 18 36
006293_1.png,16 26 33 43
001645_1.png,13 4 24 16
009097_1.png,48 41 61 57
007353_1.png,24 9 36 21
000090_1.png,57 43 69 54
002754_1.png,93 62 103 72
000962_1.png,80 86 95 101
002735_1.png,91 32 112 49
008913_1.png,7 102 27 118;6 103 17 114
004331_1.png,26 5 43 23
004153_1.png,70 107 83 120
008762_1.png,49 61 62 73
001353_1.png,42 75 56 88
000981_1.png,7 81 18 92
008190_1.png,94 62 106 75
007753_1.png,6 82 18 94
006283_1.png,42 72 56 89
007939_1.png,48 9 66 27
004187_1.png,82 5 92 15
001467_1.png,81 109 94 125
000710_1.png,52 76 69 89
005231_1.png,86 3 102 17
006174_1.png,96 21 110 35
003591_1.png,2 70 18 85
007413_1.png,91 46 110 60
007259_1.png,113 79 123 89
007924_1.png,107 100 120 114
009887_1.png,30 81 45 98
008034_1.png,56 111 67 123
008134_1.png,47 85 63 101
003878_1.png,38 34 51 48
007542_1.png,108 81 119 92
000046_1.png,113 58 123 68
009674_1.png,39 49 55 65
004784_1.png,41 67 54 81
006229_1.png,110 95 121 107
001129_1.png,11 108 23 118
002138_1.png,59 74 73 91
006312_1.png,110 2 126 18
002944_1.png,108 77 127 98
002618_1.png,91 89 107 104
005457_1.png,2 103 18 118
007029_1.png,108 40 128 61
007780_1.png,30 84 42 95
009266_1.png,88 12 107 31
006684_1.png,103 59 117 71
009334_1.png,2 106 18 122
007458_1.png,45 5 55 15
007325_1.png,29 26 44 45
007664_1.png,95 108 113 126
004996_1.png,110 50 126 65
007844_1.png,83 92 101 107
003301_1.png,47 53 64 70
005111_1.png,41 22 55 35
005586_1.png,55 82 70 96
006272_1.png,54 62 68 79
007709_1.png,4 92 16 104
000440_1.png,106 52 122 69
006250_1.png,76 19 91 34
008694_1.png,10 111 25 125
005981_1.png,53 63 70 81
008706_1.png,45 47 55 58
004124_1.png,43 87 54 98
001204_1.png,36 83 51 96
008713_1.png,31 58 45 72
001206_1.png,60 111 73 125
000256_1.png,39 4 51 17
004603_1.png,27 33 38 43
003204_1.png,0 82 21 102
008699_1.png,22 42 34 55
001390_1.png,87 3 100 17
004678_1.png,20 111 31 122
009077_1.png,105 36 126 55
000386_1.png,110 3 126 17
009132_1.png,35 87 47 100
008083_1.png,32 0 48 20
008160_1.png,9 87 24 100
001040_1.png,73 81 85 95
005425_1.png,85 40 104 54
000618_1.png,7 2 21 18
009904_1.png,17 0 31 9;97 6 109 18;118 44 128 60
006719_1.png,63 43 83 61
001974_1.png,31 31 41 42
004605_1.png,61 11 74 23
007267_1.png,104 7 115 19
003921_1.png,92 1 107 19
004404_1.png,15 112 26 123
002283_1.png,18 97 32 115
009723_1.png,90 104 102 117
002193_1.png,96 101 113 114
008603_1.png,102 8 112 18
007548_1.png,58 44 73 62
003632_1.png,101 36 113 46
005677_1.png,71 75 81 85
006024_1.png,102 48 118 64
009570_1.png,62 47 76 59
009529_1.png,2 78 18 93
006043_1.png,91 43 106 61
001475_1.png,68 1 85 19
002216_1.png,37 24 51 39
000228_1.png,29 108 44 120
007878_1.png,0 0 20 20
006086_1.png,92 95 108 111
001147_1.png,70 15 85 31
000309_1.png,77 16 88 27
007951_1.png,99 86 114 101
002586_1.png,35 11 48 23
005587_1.png,77 21 93 36
000221_1.png,65 32 78 46
009281_1.png,3 10 17 23
001235_1.png,111 112 125 124
004565_1.png,82 60 94 72
005859_1.png,49 113 59 123
007302_1.png,92 84 103 94
009877_1.png,44 63 63 77
004880_1.png,8 97 19 108
000251_1.png,86 110 103 126
000491_1.png,54 112 66 124
001369_1.png,5 41 15 51
003678_1.png,80 45 94 60
001120_1.png,43 67 57 80
002145_1.png,5 65 15 75
006815_1.png,62 58 72 68
004963_1.png,12 75 23 86
001458_1.png,4 38 16 50
002973_1.png,46 107 56 117
006066_1.png,59 106 69 117
001917_1.png,55 65 66 75
001666_1.png,10 109 27 127
008645_1.png,17 51 32 65
007367_1.png,6 24 23 43
002022_1.png,3 105 17 123
003236_1.png,102 8 114 20
004062_1.png,10 113 20 123
008103_1.png,55 30 65 40
003980_1.png,65 58 77 69
003444_1.png,67 71 84 85
009541_1.png,102 52 114 64
